scheme_code,scheme_name,category,fund_start_date,fund_age_years,return_3m_pct,return_1y_pct,cagr_3y_pct,cagr_5y_pct,sharpe_ratio,fund_house
100793,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Equity - Banking,04/01/21,4.99,-5.55,-3.04,-1.03,-0.6,-2.22,Sundaram MF
100783,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Equity - Banking,04/01/21,3.48,-0.15,0.02,0.01,,-8.9,Sundaram MF
100781,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Retail Plan - Growth,Equity - Banking,04/01/21,3.48,1.71,6.91,4.95,,-1.18,Sundaram MF
100780,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Equity - Banking,04/01/21,3.48,-0.04,0.15,0.04,,-7.25,Sundaram MF
148656,TRUSTMF BANKING & PSU FUND - DIRECT GROWTH,Equity - Banking,02/02/21,4.91,1.35,7.88,7.6,6.18,0.11,TRUST MF
148655,TRUSTMF BANKING & PSU FUND - REGULAR GROWTH,Equity - Banking,02/02/21,4.91,1.22,7.34,7.07,5.65,-0.27,TRUST MF
148672,TRUSTMF BANKING & PSU FUND DIRECT PLAN ANNUAL INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL OPTION,Equity - Banking,02/02/21,4.91,1.35,4.49,4.2,3.38,-0.84,TRUST MF
148678,TRUSTMF BANKING & PSU FUND DIRECT PLAN DAILY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,02/02/21,4.91,0.92,6.63,7.2,6,-0.02,TRUST MF
148681,TRUSTMF BANKING & PSU FUND DIRECT PLAN MONTHLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL OPTION,Equity - Banking,02/02/21,4.91,0.61,4.74,4.32,3.05,-2.24,TRUST MF
148670,TRUSTMF BANKING & PSU FUND DIRECT PLAN QUARTERLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,02/02/21,4.91,0.58,4.59,4.45,3.34,-1.34,TRUST MF
148675,TRUSTMF BANKING & PSU FUND DIRECT PLAN WEEKLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,02/02/21,4.91,0.46,4.19,3.78,2.63,-2.55,TRUST MF
148669,TRUSTMF BANKING & PSU FUND REGULAR PLAN ANNUAL INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,04/02/21,4.9,1.22,3.89,3.63,2.82,-1,TRUST MF
148667,TRUSTMF BANKING & PSU FUND REGULAR PLAN DAILY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,02/02/21,4.91,0.79,5.28,5.39,4.67,-1.01,TRUST MF
148674,TRUSTMF BANKING & PSU FUND REGULAR PLAN MONTHLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,02/02/21,4.91,0.52,4.31,3.84,2.65,-2.59,TRUST MF
148668,TRUSTMF BANKING & PSU FUND REGULAR PLAN QUARTERLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,04/02/21,4.9,0.43,4,3.9,2.82,-1.6,TRUST MF
148679,TRUSTMF BANKING & PSU FUND REGULAR PLAN WEEKLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Equity - Banking,02/02/21,4.91,0.39,3.85,3.28,2.29,-2.79,TRUST MF
140135,UTI Banking & PSU Fund - Direct Plan - Annual IDCW,Equity - Banking,04/01/21,4.99,1.38,3.98,2.89,3.46,-0.53,UTI MF
133972,UTI Banking & PSU Fund - Direct Plan - Flexi IDCW,Equity - Banking,04/01/21,4.99,1.38,8.04,7.63,7.25,0.46,UTI MF
126940,UTI Banking & PSU Fund - Direct Plan - Growth Option,Equity - Banking,04/01/21,4.99,1.38,8.04,7.63,7.25,0.46,UTI MF
141375,UTI Banking & PSU Fund - Direct Plan - Half-Yearly IDCW,Equity - Banking,04/01/21,4.99,1.38,8.04,7.63,6.43,0.14,UTI MF
134026,UTI Banking & PSU Fund - Direct Plan - Monthly IDCW,Equity - Banking,04/01/21,4.99,0.26,3.31,2.77,2.35,-1.36,UTI MF
126942,UTI Banking & PSU Fund - Direct Plan - Quarterly IDCW,Equity - Banking,04/01/21,4.99,1.38,8.04,7.63,6.48,0.17,UTI MF
140116,UTI Banking & PSU Fund - Regular Plan - Annual IDCW,Equity - Banking,04/01/21,4.99,1.31,3.68,2.55,3.17,-0.59,UTI MF
133971,UTI Banking & PSU Fund - Regular Plan - Flexi IDCW,Equity - Banking,04/01/21,4.99,1.31,7.8,7.34,6.04,0.02,UTI MF
139407,UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW,Equity - Banking,04/01/21,4.99,1.31,7.8,7.34,6.18,0.06,UTI MF
136110,UTI Banking & PSU Fund - Regular Plan - Monthly IDCW,Equity - Banking,04/01/21,4.99,0.18,3,2.43,2.06,-1.48,UTI MF
126941,UTI Banking & PSU Fund - Regular Plan - Quarterly IDCW,Equity - Banking,04/01/21,4.99,1.31,7.8,7.34,6.16,0.06,UTI MF
126939,UTI Banking & PSU Fund- Regular Plan - Growth Option,Equity - Banking,04/01/21,4.99,1.31,7.8,7.34,7,0.36,UTI MF
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,Equity - IT,04/01/21,4.99,1.47,7.52,7.89,6.4,0.27,Aditya Birla Sun Life MF
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,Equity - IT,04/01/21,4.99,1.42,7.33,7.69,6.22,0.14,Aditya Birla Sun Life MF
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,Equity - IT,04/01/21,4.99,1.47,7.54,0.89,-4.8,-1.25,Aditya Birla Sun Life MF
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,Equity - IT,04/01/21,4.99,0.09,1.3,1.2,0.42,-4.07,Aditya Birla Sun Life MF
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,Equity - IT,04/01/21,4.99,1.42,7.33,-1.18,-1.18,-1.07,Aditya Birla Sun Life MF
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,Equity - IT,04/01/21,4.99,0.04,1.12,1.01,0.24,-4.2,Aditya Birla Sun Life MF
141586,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,Debt,04/01/21,4.99,-0.06,-0.06,-0.02,-0.01,-12.91,Axis MF
141590,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,Debt,04/01/21,4.99,-0.03,-0.07,-0.02,-0.05,-8.76,Axis MF
141591,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,Debt,04/01/21,4.99,1.48,8.57,2.11,1.49,-0.7,Axis MF
141587,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,Debt,04/01/21,4.99,-0.03,-0.02,-0.03,0,-9.7,Axis MF
141588,Axis Corporate Bond Fund - Direct Plan Growth,Debt,04/01/21,4.99,1.48,8.57,8.23,6.66,0.5,Axis MF
141589,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,Debt,04/01/21,4.99,-0.1,-0.1,-0.03,-0.02,-11.05,Axis MF
141594,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,Debt,04/01/21,4.99,-0.03,-0.07,-0.02,-0.05,-11,Axis MF
141595,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,Debt,04/01/21,4.99,1.33,7.97,1.22,0.64,-0.8,Axis MF
141592,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,Debt,04/01/21,4.99,-0.06,-0.06,-0.04,-0.01,-8.82,Axis MF
141593,Axis Corporate Bond Fund - Regular Plan Growth,Debt,04/01/21,4.99,1.33,7.93,7.57,5.98,-0.02,Axis MF
139201,BANDHAN Corporate Bond Fund - Direct Annual IDCW,Debt,04/01/21,4.99,1.33,0.1,1.5,-1.01,-1.01,Bandhan MF
135916,BANDHAN Corporate Bond Fund - Direct Growth,Debt,04/01/21,4.99,1.33,7.74,7.59,5.91,-0.05,Bandhan MF
139200,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,Debt,04/01/21,4.99,1.4,0.55,0.45,0.29,-1.35,Bandhan MF
139198,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,Debt,04/01/21,4.99,0.08,-0.52,0.01,-0.03,-6.18,Bandhan MF
135917,BANDHAN Corporate Bond Fund - Direct Periodic IDCW,Debt,04/01/21,4.99,1.33,7.74,7.59,3.52,-0.47,Bandhan MF
139199,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,Debt,04/01/21,4.99,1.33,0.81,1.24,0.64,-1.77,Bandhan MF
139204,BANDHAN Corporate Bond Fund - Regular Annual IDCW,Debt,04/01/21,4.99,1.25,0.08,1.48,-1.03,-1.05,Bandhan MF
135914,BANDHAN Corporate Bond Fund - Regular Growth,Debt,04/01/21,4.99,1.25,7.39,7.25,5.58,-0.27,Bandhan MF
139203,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,Debt,04/01/21,4.99,1.25,0.5,0.41,0.05,-1.51,Bandhan MF
139202,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,Debt,04/01/21,4.99,0.05,-0.52,0,-0.03,-6.17,Bandhan MF
135915,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,Debt,04/01/21,4.99,1.24,7.39,7.25,3.26,-0.53,Bandhan MF
139205,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,Debt,04/01/21,4.99,1.25,0.76,1.18,0.59,-1.84,Bandhan MF
150230,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,Debt,14/03/22,3.8,1.31,8.32,3.15,,-0.65,Baroda BNP Paribas MF
150229,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,Debt,14/03/22,3.8,1.31,8.32,7.84,,0.2,Baroda BNP Paribas MF
150231,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,Debt,14/03/22,3.8,-0.42,1.09,1.01,,-3.42,Baroda BNP Paribas MF
150228,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,Debt,14/03/22,3.8,-0.42,1.03,1.01,,-1.84,Baroda BNP Paribas MF
150236,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,Debt,14/03/22,3.8,1.41,8.48,3.43,,-0.59,Baroda BNP Paribas MF
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,Debt,14/03/22,3.8,1.41,8.48,8.16,,0.38,Baroda BNP Paribas MF
150238,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,Debt,14/03/22,3.8,-0.3,1.36,1.42,,-3.48,Baroda BNP Paribas MF
150239,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,Debt,14/03/22,3.8,-0.29,1.27,1.17,,-1.83,Baroda BNP Paribas MF
150233,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,Debt,14/03/22,3.8,1.31,8.32,3.12,,-0.65,Baroda BNP Paribas MF
150235,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,Debt,14/03/22,3.8,1.31,8.31,7.84,,0.2,Baroda BNP Paribas MF
150234,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,Debt,14/03/22,3.8,-0.41,1.13,1.04,,-3.4,Baroda BNP Paribas MF
150232,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,Debt,14/03/22,3.8,-0.42,0.95,0.8,,-1.82,Baroda BNP Paribas MF
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,Debt,04/01/21,4.99,1.29,6.87,7.23,5.72,-0.23,Canara Robeco MF
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),Debt,04/01/21,4.99,-1.27,1.54,1.01,0.19,-1.42,Canara Robeco MF
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,Debt,04/01/21,4.99,1.12,6.18,6.54,5.05,-0.72,Canara Robeco MF
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),Debt,04/01/21,4.99,-1.44,0.89,0.42,-0.47,-1.58,Canara Robeco MF
144646,DSP Corporate Bond Fund - Direct - Growth,Debt,04/01/21,4.99,1.39,7.95,7.55,5.7,-0.21,DSP MF
144647,DSP Corporate Bond Fund - Direct - IDCW,Debt,04/01/21,4.99,1.39,0.33,1.73,-0.07,-1.02,DSP MF
144651,DSP Corporate Bond Fund - Direct - IDCW - Monthly,Debt,04/01/21,4.99,0.04,0.66,0.46,0.32,-3.52,DSP MF
144648,DSP Corporate Bond Fund - Direct - IDCW - Quarterly ,Debt,04/01/21,4.99,0.15,1.12,0.71,0.54,-1.95,DSP MF
144644,DSP Corporate Bond Fund - Regular - Growth,Debt,04/01/21,4.99,1.33,7.68,7.27,5.43,-0.38,DSP MF
144650,DSP Corporate Bond Fund - Regular - IDCW,Debt,04/01/21,4.99,1.33,0.32,1.72,-0.08,-1.06,DSP MF
144645,DSP Corporate Bond Fund - Regular - IDCW - Monthly,Debt,04/01/21,4.99,0.04,0.65,0.44,0.29,-3.56,DSP MF
144649,DSP Corporate Bond Fund - Regular - IDCW - Quarterly ,Debt,04/01/21,4.99,0.15,1.1,0.69,0.52,-2.02,DSP MF
119289,Franklin India Corporate Debt Fund - Direct - Bonus,Debt,,,,,,,,Franklin Templeton MF
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,Debt,04/01/21,4.99,1.63,9.64,8.32,6.57,0.37,Franklin Templeton MF
100528,Franklin India Corporate Debt Fund - Growth,Debt,04/01/21,4.99,1.5,9.02,7.72,5.99,-0.02,Franklin Templeton MF
100532,Franklin India Corporate Debt Fund - Monthly Bonus,Debt,,,,,,,,Franklin Templeton MF
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,Debt,04/01/21,4.99,1.5,2.44,0.79,-1.04,-1.07,Franklin Templeton MF
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,Debt,04/01/21,4.82,1.41,2.9,1.44,-0.46,-1,Franklin Templeton MF
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,Debt,04/01/21,4.99,1.64,1.27,0.55,-0.97,-1.41,Franklin Templeton MF
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,Debt,04/01/21,4.99,-0.47,1.78,1.35,-0.54,-4.33,Franklin Templeton MF
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,Debt,04/01/21,4.99,-0.27,1.66,0.35,-1.3,-2.04,Franklin Templeton MF
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,Debt,04/01/21,4.99,1.49,0.36,-0.7,-2.26,-1.54,Franklin Templeton MF
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,Debt,04/01/21,4.99,-0.27,1.85,0.99,-1.24,-4.68,Franklin Templeton MF
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,Debt,04/01/21,4.99,-0.17,1.53,-0.31,-2.2,-2.2,Franklin Templeton MF
113070,HDFC Corporate Bond Fund - Growth Option,Debt,04/01/21,4.99,1.29,7.29,7.67,6,-0.01,HDFC MF
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,Debt,04/01/21,4.99,1.36,7.55,7.94,6.29,0.17,HDFC MF
132848,HDFC Corporate Bond Fund - IDCW Option,Debt,04/01/21,4.99,1.29,7.29,5.26,3.55,-0.57,HDFC MF
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,Debt,04/01/21,4.99,1.36,7.55,5.59,3.9,-0.5,HDFC MF
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,Debt,04/01/21,4.99,0.34,1.63,0.76,-0.18,-1.98,HDFC MF
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,Debt,04/01/21,4.99,0.4,2.03,0.97,-0.22,-1.91,HDFC MF
151000,HSBC Corporate Bond Fund - Direct Annual IDCW,Debt,28/11/22,3.09,1.38,0.15,0.78,,-0.79,HSBC MF
150996,HSBC Corporate Bond Fund - Direct Growth,Debt,28/11/22,3.09,1.38,8.33,7.83,,1.12,HSBC MF
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW,Debt,28/11/22,3.09,-0.46,0.6,0.02,,-1.82,HSBC MF
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,Debt,28/11/22,3.09,1.38,0.29,0.23,,-1.23,HSBC MF
151001,HSBC Corporate Bond Fund - Regular Annual IDCW,Debt,28/11/22,3.09,1.31,-0.14,0.44,,-0.84,HSBC MF
150992,HSBC Corporate Bond Fund - Regular Growth,Debt,28/11/22,3.09,1.31,8.01,7.48,,0.88,HSBC MF
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,Debt,28/11/22,3.09,-0.51,0.39,-0.21,,-1.91,HSBC MF
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,Debt,28/11/22,3.09,1.31,0.02,-0.27,,-1.31,HSBC MF
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,Debt,28/11/22,3.09,1.31,8.01,7.48,,0.88,HSBC MF
130947,ICICI Prudential Corporate Bond Fund - Bonus,Debt,,,,,,,,ICICI Prudential MF
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,Debt,04/01/21,1.7,0.17,-0.06,,,-15.27,ICICI Prudential MF
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,Debt,04/01/21,1.7,0.13,-0.06,,,-16.9,ICICI Prudential MF
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,Debt,04/01/21,1.7,0.1,-0.07,,,-6.24,ICICI Prudential MF
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,Debt,04/01/21,4.99,1.63,8.17,8.08,6.67,0.57,ICICI Prudential MF
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,Debt,04/01/21,1.7,0.67,0.3,,,-2.1,ICICI Prudential MF
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,Debt,04/01/21,4.99,-0.44,-0.29,-0.06,0.02,-4.81,ICICI Prudential MF
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,Debt,04/01/21,4.99,-0.04,2.13,1.14,0.76,-1.88,ICICI Prudential MF
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,Debt,04/01/21,1.7,0.19,-0.14,,,-13.3,ICICI Prudential MF
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,Debt,04/01/21,1.7,0.14,-0.07,,,-6.24,ICICI Prudential MF
111987,ICICI Prudential Corporate Bond Fund - Growth,Debt,04/01/21,4.99,1.57,7.93,7.84,6.4,0.31,ICICI Prudential MF
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,Debt,04/01/21,1.7,0.74,0.28,,,-2.21,ICICI Prudential MF
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,Debt,04/01/21,4.99,-0.45,-0.29,-0.06,0.02,-4.85,ICICI Prudential MF
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,Debt,,,,,,,,ICICI Prudential MF
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,Debt,,,,,,,,ICICI Prudential MF
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,Debt,04/01/21,1.7,0.22,-0.14,,,-12.05,ICICI Prudential MF
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,Debt,04/01/21,4.99,-0.05,2.05,1.1,0.73,-1.95,ICICI Prudential MF
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,Debt,,,,,,,,ICICI Prudential MF
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,Debt,,,,,,,,ICICI Prudential MF
111972,ICICI Prudential Corporate Bond Fund Retail Growth,Debt,,,,,,,,ICICI Prudential MF
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,Debt,,,,,,,,ICICI Prudential MF
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,Debt,,,,,,,,ICICI Prudential MF
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,Debt,,,,,,,,ICICI Prudential MF
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,1.45,0.13,1.23,-0.54,-1.02,Invesco MF
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,1.45,8.07,7.85,6.1,0.07,Invesco MF
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,Debt,04/01/21,4.99,1.45,8.07,7.85,6.1,0.07,Invesco MF
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,0.01,-0.6,0,-0.02,-8.18,Invesco MF
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,-0.29,-11.89,0.42,0.12,-0.74,Invesco MF
106179,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,1.35,7.64,1.77,-0.17,-0.68,Invesco MF
116109,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,1.35,7.67,7.47,5.72,-0.18,Invesco MF
106177,Invesco India Corporate Bond Fund - Regular Plan - Growth,Debt,04/01/21,4.99,1.35,7.64,7.44,5.69,-0.2,Invesco MF
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,1.35,7.64,7.44,4.54,-0.61,Invesco MF
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),Debt,04/01/21,4.99,-0.29,0.21,0.32,0.05,-1.95,Invesco MF
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,Debt,,,,,,,,Kotak MF
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,Debt,04/01/21,4.99,1.46,8.19,7.99,6.41,0.31,Kotak MF
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,Equity - IT,04/01/21,4.99,-0.14,0.05,-0.01,-0.47,-6.04,Kotak MF
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,Equity - IT,,,,,,,,Kotak MF
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,Debt,04/01/21,4.99,1.37,7.82,7.63,6.04,0.02,Kotak MF
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,Debt,04/01/21,4.99,1.37,7.82,6.87,3.6,-1.43,Kotak MF
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Debt,,,,,,,,Kotak MF
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,Debt,,,,,,,,Kotak MF
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,Debt,,,,,,,,Kotak MF
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,Debt,,,,,,,,Kotak MF
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,Debt,,,,,,,,Kotak MF
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,Debt,,,,,,,,Kotak MF
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,Debt,18/03/21,4.79,1.43,7.75,7.64,,0.05,Mirae Asset MF
148756,Mirae Asset Corporate Bond Fund Direct IDCW,Debt,18/03/21,4.79,1.43,7.74,7.63,,0.05,Mirae Asset MF
148757,Mirae Asset Corporate Bond Fund Regular Growth,Debt,18/03/21,4.79,1.32,7.3,7.17,,-0.28,Mirae Asset MF
148758,Mirae Asset Corporate Bond Fund Regular IDCW,Debt,18/03/21,4.79,1.32,7.3,7.17,,-0.28,Mirae Asset MF
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,Debt,04/01/21,4.99,-0.2,-0.2,-0.07,-0.04,-11.77,Nippon India MF
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,Debt,04/01/21,4.99,-0.17,-0.17,-0.06,-0.03,-12.83,Nippon India MF
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,Debt,04/01/21,4.99,1.37,8.18,8.15,6.84,0.59,Nippon India MF
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,Debt,04/01/21,4.99,0.03,0.54,0.39,0.29,-8.42,Nippon India MF
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,Debt,04/01/21,4.99,-0.02,0.63,0.87,0.66,-1.6,Nippon India MF
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,Debt,04/01/21,4.99,0,-0.07,-0.02,-0.03,-9.41,Nippon India MF
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,Debt,04/01/21,4.99,1.37,8.17,8.15,6.84,0.59,Nippon India MF
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,Debt,04/01/21,4.99,1.37,8.18,8.15,6.84,0.59,Nippon India MF
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,Debt,04/01/21,4.99,1.27,7.76,7.76,6.45,0.3,Nippon India MF
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,Debt,04/01/21,4.99,1.27,7.76,7.76,6.45,0.3,Nippon India MF
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,Debt,04/01/21,4.99,1.27,7.76,7.76,6.45,0.3,Nippon India MF
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,Debt,04/01/21,4.99,-0.01,0.48,0.36,0.26,-8.25,Nippon India MF
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,Debt,04/01/21,4.99,-0.03,0.59,0.83,0.6,-1.67,Nippon India MF
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,Debt,04/01/21,4.99,-0.04,-0.09,-0.03,-0.04,-9,Nippon India MF
138317,PGIM India Corporate Bond Fund - Annual Dividend,Debt,04/01/21,4.99,1.28,0.09,-0.14,-0.83,-1.12,PGIM India MF
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,Debt,04/01/21,4.99,1.45,0.72,0.48,-0.31,-1.02,PGIM India MF
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,Debt,04/01/21,4.99,1.47,8.14,7.87,6.42,0.3,PGIM India MF
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,Debt,04/01/21,4.99,-0.5,-1.08,-0.34,-0.71,-3.69,PGIM India MF
